Label,Location,Registration,DateTime,SpeedKM,Driver,CostCentre,lat,long
HQN882,"Near 2239 Main South Road, Burnham 7600.",HQN882,Thu 9 Oct 12:57 p.m.,108,,,-43.60781,172.334426
HQN882,"Near 2239 Main South Road, Burnham 7600.",HQN882,Thu 9 Oct 12:58 p.m.,102,,,-43.60999,172.328704
HQN882,"Near Main South Road, Burnham 7600.",HQN882,Thu 9 Oct 12:59 p.m.,105,,,-43.62057,172.300872
HQN882,"Near Main South Road, Burnham 7675.",HQN882,Thu 9 Oct 1:01 p.m.,101,,,-43.62915,172.278213
HQN882,"Near Main South Road, Burnham 7675.",HQN882,Thu 9 Oct 1:01 p.m.,110,,,-43.63134,172.272354
HQN882,"Near Main South Road, Burnham 7675.",HQN882,Thu 9 Oct 1:02 p.m.,101,,,-43.63771,172.255508
HQN882,"Near 3187 Main South Road, Dunsandel 7682.",HQN882,Thu 9 Oct 1:04 p.m.,107,,,-43.65206,172.215881
HQN882,"3458-3648 State Highway 1, Dunsandel 7682.",HQN882,Thu 9 Oct 1:07 p.m.,101,,,-43.66679,172.176513
HQN882,"Near 3682 Main South Road, Dunsandel 7682.",HQN882,Thu 9 Oct 1:07 p.m.,105,,,-43.67318,172.15953
HQN882,"Near Main South Road, Dunsandel 7682.",HQN882,Thu 9 Oct 1:09 p.m.,105,,,-43.68167,172.136947
HQN882,"Near Main South Road, Bankside 7783.",HQN882,Thu 9 Oct 1:13 p.m.,112,,,-43.71214,172.074508
HQN882,"Main South Road, Bankside 7783.",HQN882,Thu 9 Oct 1:13 p.m.,110,,,-43.71566,172.070343
HQN882,"Near Main South Road, Bankside 7783.",HQN882,Thu 9 Oct 1:14 p.m.,105,,,-43.72614,172.057846
HQN882,"2315 Rakaia Highway, Rakaia 7781.",HQN882,Thu 9 Oct 1:18 p.m.,102,,,-43.76634,172.016143
HQN882,"Near State Highway 1, Rakaia 7781.",HQN882,Thu 9 Oct 1:20 p.m.,116,,,-43.78042,171.983688
HQN882,"2034 Rakaia Highway, Rakaia 7772.",HQN882,Thu 9 Oct 1:20 p.m.,130,,,-43.78282,171.978057
HQN882,"2034 Rakaia Highway, Rakaia 7772.",HQN882,Thu 9 Oct 1:20 p.m.,108,,,-43.78515,171.972656
HQN882,"1988-2034 Rakaia Highway, Rakaia 7772.",HQN882,Thu 9 Oct 1:20 p.m.,106,,,-43.78744,171.967239
HQN882,"1936 Rakaia Highway, Rakaia 7772.",HQN882,Thu 9 Oct 1:21 p.m.,107,,,-43.78978,171.961807
HQN882,"Near 1904 Rakaia Highway, Rakaia 7772.",HQN882,Thu 9 Oct 1:21 p.m.,105,,,-43.79208,171.956405
HQN882,"1761-1827 State Highway 1, Chertsey 7772.",HQN882,Thu 9 Oct 1:22 p.m.,103,,,-43.79643,171.945465
HQN882,"1761-1827 State Highway 1, Chertsey 7772.",HQN882,Thu 9 Oct 1:22 p.m.,105,,,-43.79903,171.940139
HQN882,"State Highway 1, Chertsey 7772.",HQN882,Thu 9 Oct 1:22 p.m.,108,,,-43.80141,171.934768
HQN882,"1536 Rakaia Highway, Chertsey 7772.",HQN882,Thu 9 Oct 1:23 p.m.,110,,,-43.80371,171.929153
HQN882,"1536 Rakaia Highway, Chertsey 7772.",HQN882,Thu 9 Oct 1:23 p.m.,106,,,-43.80606,171.92369
HQN882,"1536 Rakaia Highway, Chertsey 7772.",HQN882,Thu 9 Oct 1:23 p.m.,104,,,-43.80845,171.91806
HQN882,"Near 1347 Rakaia Highway, Chertsey 7772.",HQN882,Thu 9 Oct 1:24 p.m.,111,,,-43.81558,171.901504
HQN882,"Near 1347 Rakaia Highway, Chertsey 7772.",HQN882,Thu 9 Oct 1:24 p.m.,107,,,-43.81797,171.895935
HQN882,"State Highway 1, Dromore 7772.",HQN882,Thu 9 Oct 1:29 p.m.,109,,,-43.85161,171.827636
HQN882,"Near 639 Rakaia Highway, Fairton 7772.",HQN882,Thu 9 Oct 1:29 p.m.,119,,,-43.85466,171.822982
HQN882,"State Highway 1, Fairton 7772.",HQN882,Thu 9 Oct 1:29 p.m.,109,,,-43.85782,171.818115
HQN882,"Near State Highway 1, Fairton 7772.",HQN882,Thu 9 Oct 1:30 p.m.,106,,,-43.86088,171.813369
HQN882,"State Highway 1, Fairton 7772.",HQN882,Thu 9 Oct 1:30 p.m.,108,,,-43.86397,171.808654
HQN882,"Near 439 Rakaia Highway, Fairton 7772.",HQN882,Thu 9 Oct 1:30 p.m.,107,,,-43.86706,171.803939
HQN882,"341 Rakaia Highway, Fairton 7772.",HQN882,Thu 9 Oct 1:31 p.m.,105,,,-43.87008,171.799316
HQN882,"1118-1148 State Highway 1, Dromore 7772.",HQN882,Thu 9 Oct 3:31 p.m.,106,,,-43.83481,171.856307
HQN882,"1118-1148 State Highway 1, Dromore 7772.",HQN882,Thu 9 Oct 3:31 p.m.,106,,,-43.83239,171.861968
HQN882,"1261-1437 State Highway 1, Chertsey 7772.",HQN882,Thu 9 Oct 3:33 p.m.,108,,,-43.82062,171.889541
